NU_INSCRICAO,NU_ANO,COD_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,COD_UF_RESIDENCIA,UF_RESIDENCIA,IN_ESTUDA_CLASSE_HOSPITALAR,COD_ESCOLA,COD_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,COD_UF_ESC,UF_ESC,ID_DEPENDENCIA_ADM_ESC,ID_LOCALIZACAO_ESC,SIT_FUNC_ESC,IDADE,TP_SEXO,NACIONALIDADE,COD_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,COD_UF_NASCIMENTO,UF_NASCIMENTO,ST_CONCLUSAO,ANO_CONCLUIU,TP_ESCOLA,IN_TP_ENSINO,TP_ESTADO_CIVIL,TP_COR_RACA,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_AUTISMO,IN_SABATISTA,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,COD_UF_ENTIDADE_CERTIFICACAO,UF_ENTIDADE_CERTIFICACAO,COD_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,COD_UF_PROVA,UF_PROVA,IN_PRESENCA_CN,IN_PRESENCA_CH,IN_PRESENCA_LC,IN_PRESENCA_MT,ID_PROVA_CN,ID_PROVA_CH,ID_PROVA_LC,ID_PROVA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,GABARITO_CN,GABARITO_CH,GABARITO_LC,GABARITO_MT,IN_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050,Q051,Q052,Q053,Q054,Q055,Q056,Q057,Q058,Q059,Q060,Q061,Q062,Q063,Q064,Q065,Q066,Q067,Q068,Q069,Q070,Q071,Q072,Q073,Q074,Q075,Q076
140000000022,2014,4316907,SANTA MARIA,43,RS,0,,,,,,,,,19,F,1,4316907,SANTA MARIA,43,RS,4,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA DE ESTADO DE EDUCAÇÃO DO RIO GRANDE DO SUL,43,RS,4316907,SANTA MARIA,43,RS,1,1,1,1,202,198,204,208,355.6,536.9,495.2,474.6,CAEBCBDBECADCBCBACAEBBDBADBEDBACCDEBADBCABBBE,AADBCDEDCAEBCBDAECEBCCBEAEDADECDDBBDCDBAAACCB,BBEDEBEAABECCEAABEBCBEBBBCCDAACACACDABDBDDCBE,CE.EEDBBCAECCDCADAEBCEBCBDACADADCBDCACEEBDBCB,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,120,120,120,100,40,500,G,D,B,5,A,B,A,A,A,D,D,A,A,A,A,A,A,D,D,D,A,B,3,3,,5,3,5,5,A,A,A,F,B,A,A,A,A,A,17,C,5,5,5,5,5,B,B,B,B,B,B,B,B,,,,,,,,,,,,,,,,,,,,,,
140000000023,2014,3306305,VOLTA REDONDA,33,RJ,0,,,,,,,,,18,M,1,3306305,VOLTA REDONDA,33,RJ,1,2013,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3306305,VOLTA REDONDA,33,RJ,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,H,H,B,2,A,B,A,D,D,D,D,A,A,D,D,A,D,D,D,D,A,B,5,5,,3,5,5,5,B,A,A,B,A,A,A,A,B,A,17,E,5,5,5,5,0,B,B,A,A,B,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000024,2014,5208707,GOIANIA,52,GO,0,,,,,,,,,39,F,1,5208004,FORMOSA,52,GO,4,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA DE ESTADO DE EDUCAÇÃO DE GOIAS,52,GO,5208707,GOIANIA,52,GO,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,0,,,,,6,0,0,0,0,0,0,B,B,I,3,B,B,B,A,D,A,B,A,A,D,D,B,A,A,D,D,B,A,5,5,,0,5,0,0,A,A,A,C,B,A,B,B,B,B,14,E,5,5,5,0,0,B,B,B,B,A,B,B,B,,,,,,,,,,A,B,B,B,B,B,A,B,A,B,B,B,C
140000000025,2014,2927408,SALVADOR,29,BA,0,,,,,,,,,24,F,1,2927408,SALVADOR,29,BA,1,2008,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2927408,SALVADOR,29,BA,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,E,E,F,4,A,B,A,A,A,A,A,A,A,D,A,B,A,D,D,D,A,B,5,5,,5,5,5,5,B,A,A,C,A,D,B,A,B,A,19,B,5,2,5,5,5,A,A,A,B,A,A,A,,,,,,,,,,,,,,,,,,,,,,,
140000000026,2014,1200401,RIO BRANCO,12,AC,0,,,,,,,,,20,F,1,1200401,RIO BRANCO,12,AC,1,2011,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1200401,RIO BRANCO,12,AC,1,1,1,1,200,196,206,210,549.7,539.2,537.7,478.2,BEACBEDABECDCBEEDBDCECDBAECCDAEDBBDBABCEDCDEA,DECBDBEEAACBADEDABABCEECCADEEABAAEDCDCEACAEEA,EABEECEADCBCEBDDDEABCCABBDCDEBCEDBBDBDBAAEBEC,DDCDACCCDCDAEEBDAEADEACCDBAEEBBCADCEABBDEBABE,1,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,160,80,80,160,80,560,E,B,D,2,E,B,A,D,D,D,D,A,A,D,D,B,D,D,D,D,A,A,1,5,,5,5,5,5,D,A,A,B,A,A,A,A,A,A,16,D,5,5,5,5,5,A,A,B,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000027,2014,5221858,VALPARAISO DE GOIAS,52,GO,0,,,,,,,,,21,F,1,5300108,BRASILIA,53,DF,1,2011,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,5221858,VALPARAISO DE GOIAS,52,GO,1,1,1,1,199,195,205,209,482.9,635.9,576.2,457.1,EACCDACACBDECCEABBDBADCECEAAEBCDCECEEADBEADCE,ECEAACADECAEBAECBCCAACBADDEEDADBEBBCCBBCDCBCC,DDEACBEACEADDDCDBEBCDCCABDBBECDECBADEECEEEEEB,DCAECBBDABDBEBCCCCDCBAEBAECDBCDBBDDBCDCCBCDDA,1,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,140,120,120,120,100,600,D,C,E,1,B,B,A,A,A,A,A,A,A,D,D,A,A,A,A,D,A,A,4,5,,5,5,5,3,A,A,A,B,A,A,A,A,B,B,16,D,3,5,5,5,5,A,B,B,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000028,2014,2607901,JABOATAO DOS GUARARAPES,26,PE,0,,,,,,,,,25,F,1,2607901,JABOATAO DOS GUARARAPES,26,PE,1,2006,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2607901,JABOATAO DOS GUARARAPES,26,PE,1,1,1,1,201,197,205,209,451.2,449.3,429.1,505.3,DDBDECEBEECCABECDBDDCEDADDBBEBCBCACBBDBDABBCA,BDEEEDCEBECABCECBBAEEDDDCEDADECECCBDCEDBEBCEE,EECDCCEBBEBDEEEECCDCEEACEDDDDCEBCDBDCCBEEACCB,DBDCBCECEBCBDBDBEBDDBCABDBBEBCCBCBCECBCBDAABE,1,EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA,ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,120,120,80,120,0,440,B,B,C,6,A,B,A,D,A,A,A,D,A,A,A,C,A,D,D,D,A,A,5,3,,5,5,5,5,B,A,A,B,A,A,A,A,A,A,20,E,5,3,5,5,3,A,B,B,B,A,A,A,,,,,,,,,,,,,,,,,,,,,,,
140000000029,2014,2211001,TERESINA,22,PI,0,,,,,,,,,26,F,1,2210300,SAO JULIAO,22,PI,1,2009,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2211001,TERESINA,22,PI,1,1,1,1,202,198,204,208,425.8,409.7,512.3,365.8,BBBDBDEEECBDCADADBBEAABDEEEBBCEEACEBBACAEACDA,CDBDADABBABABBAABBAAAABBBDEEEEDACDABDDDACAACB,DBCBEBEBABADDEDCEDBCBAAEEBEDDDCECBBBDBEDBACEC,EDABADEBEEDACCBBBEECAEACAACDCEBDACABDAECAEDDB,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,40,80,80,40,40,280,E,C,C,6,A,B,A,A,A,A,D,D,A,D,A,B,D,D,D,D,B,A,5,5,4,4,5,5,5,A,A,A,B,A,A,A,A,B,A,20,A,4,4,5,5,5,A,A,B,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000030,2014,2304400,FORTALEZA,23,CE,0,,,,,,,,,22,F,1,2304400,FORTALEZA,23,CE,4,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA DE ESTADO DE EDUCAÇÃO DO CEARÁ,23,CE,2304400,FORTALEZA,23,CE,1,1,1,1,202,198,206,210,452.5,521.7,465.4,437.6,BCDCACABEACAABBCCBCABCCACABDBEBBACDDDACBBBCDD,ABBBCDCBBBEDACABBBCACAEEBBCBDABDCCBCCCECACBCD,EA*EBCA.BCECBCDDDEDCDECEBBECCDCBDAADCEAADCCBC,BBCBDCBCAABC.BCDEBAE.CDEACADABCABBBABBCDADCEB,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,140,100,120,100,60,520,C,C,B,3,D,B,A,A,D,D,D,D,A,D,D,A,D,D,D,D,A,B,5,5,,5,2,5,1,G,,,G,E,A,A,A,B,B,18,E,0,5,5,5,5,A,B,B,B,B,B,B,B,,,,,,,,,,A,B,B,A,B,B,A,A,A,B,B,B,B
140000000031,2014,3300704,CABO FRIO,33,RJ,0,,,,,,,,,28,M,1,2919801,MACAUBAS,29,BA,1,2004,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3300704,CABO FRIO,33,RJ,1,1,0,0,200,196,203,207,441.8,593.8,,,DDEBABBCBDCDACCEDBBCDEDECCDDDBCDDCCBDEBBEAECA,AEDDAACBEADBADBCACBCCEECAADDAEABEBBDCEA.DBCDC,.............................................,.............................................,0,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,,,6,0,0,0,0,0,0,G,E,H,4,B,B,A,A,D,A,D,A,A,D,D,A,A,D,D,D,A,A,3,4,,5,5,5,0,B,A,A,B,A,A,A,A,A,B,14,D,5,5,5,4,4,B,B,A,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000032,2014,5300108,BRASILIA,53,DF,0,,,,,,,,,40,M,1,2111201,SAO JOSE DE RIBAMAR,21,MA,1,2004,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,5300108,BRASILIA,53,DF,1,1,1,1,200,196,205,209,402.3,548,407.3,326.9,CDCBBCBCADBEBDCBADBBCCABADCBDECBDACBEAECABDDA,DBCBBDBDAAABDAECACBCBEEDBBDCBBCBDDBCCCDCDCDEC,ABCBBBEAADDCABDCBBCABDDBADBDDCEBCBBCDDBCACACA,BCDDBBCBADCABDCCDDCCADCBDCBCAABAAACBBDAEBADBE,0,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,120,120,120,100,100,560,B,B,C,2,C,B,A,A,D,A,D,A,A,D,D,D,D,D,D,D,A,A,5,5,,5,5,5,5,B,A,A,E,A,A,A,A,A,A,18,A,0,5,5,5,5,A,A,B,A,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000033,2014,4104808,CASCAVEL,41,PR,0,,,,,,,,,20,F,1,4104808,CASCAVEL,41,PR,4,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DO PARANÁ - CAMPUS CASCAVEL,41,PR,4104808,CASCAVEL,41,PR,1,1,1,1,202,198,204,208,435.3,601,534.5,376.9,CCDDDCECEABBDCECCAEADACBABADDABEACDBBECADECDA,AEBBAAEBEAEBDBBBDDDEDAEEBECDCADEEDBBCDBBDACCA,ADBEEBBDDBBCBEAABDBCBAAEEBBAECDBBAABDCBDDACAC,AAEBEDABCDACBDACDBECAAEDBACAEBBDBEABEBDBADEAA,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,80,120,80,80,80,440,E,C,C,6,D,B,A,D,A,D,D,A,A,D,A,B,D,D,D,D,A,B,3,5,,5,4,5,5,A,A,A,F,C,A,A,A,A,A,16,E,5,3,5,5,5,A,B,B,B,B,B,B,A,A,A,B,B,B,B,B,B,B,A,B,B,A,B,B,A,B,B,B,B,B,C
140000000034,2014,3543907,RIO CLARO,35,SP,0,,,,,,,,,19,F,1,3543907,RIO CLARO,35,SP,1,2013,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3543907,RIO CLARO,35,SP,1,1,0,0,202,198,203,207,541.3,595.2,,,EAADDDEAECADBCCBEBAEBEAADAEDACDDAABACADEEBCBD,ADBBEAACEAEBBDEEDBAEBBBEDECCCADECEAAEBDBBBACE,.............................................,.............................................,0,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,,,6,0,0,0,0,0,0,C,C,B,3,A,B,B,D,A,B,A,A,A,A,A,C,A,A,A,D,B,A,4,2,,5,5,5,4,B,A,A,B,A,A,A,A,A,A,16,C,2,0,5,5,1,A,B,B,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000035,2014,5215231,NOVO GAMA,52,GO,0,,,,,,,,,21,F,1,5208707,GOIANIA,52,GO,1,2010,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,5300108,BRASILIA,53,DF,1,1,1,1,200,196,204,208,471.6,568.6,572.1,602.6,DAEBDEDEDACEADEDBBDBCECEEDADBAAABEDACEABDBDAA,AADBBADBAACBDCEDBBBCAAECCEEEAAEBCECACDEBEADDE,DBEECBBADDBCACDBBECCBBBDDCCDEADEEABDDECDCDCAE,CECDDCBBBABBDDCBDCEBAACBDCEABCECAEEBBCEACBCDC,1,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,120,80,80,120,40,440,B,C,F,4,B,B,A,D,A,A,A,D,A,D,D,C,A,D,D,D,B,B,4,4,,0,3,5,0,B,A,B,B,A,A,A,B,B,A,18,B,4,0,5,5,3,A,B,A,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000036,2014,5300108,BRASILIA,53,DF,0,,,,,,,,,21,F,1,5300108,BRASILIA,53,DF,1,2010,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,5300108,BRASILIA,53,DF,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,I,E,E,5,A,B,A,D,A,A,D,D,A,A,D,B,A,A,D,D,A,A,1,3,,5,0,5,0,B,A,A,C,A,A,A,A,A,B,15,D,5,0,5,5,5,B,A,A,A,B,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000037,2014,2603454,CAMARAGIBE,26,PE,0,26165112,2603454,CAMARAGIBE,26,PE,2,1,1,17,M,1,2603454,CAMARAGIBE,26,PE,2,,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2603454,CAMARAGIBE,26,PE,1,1,1,1,201,197,204,208,504.9,587.3,513,442.1,CDCABBCBADBADCBADDCBBADBDEEDBCCADBCDBDBDABECB,BDECCCAEABCAAEBADCEDABCEADBABDCADABDAEBADAEDC,AACBABEBBDBCBDADBCBABAEDBCCEADDBEACEDACACDCDC,CDCDEDBCCDBBEDBBECBDBDCEECAADBBCEABCEBDAEBCBA,1,EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA,ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,120,120,100,120,0,460,C,C,C,3,A,B,A,D,A,A,D,D,A,D,A,A,A,D,D,D,A,C,5,5,,5,1,3,3,B,,,B,,,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000000038,2014,2105302,IMPERATRIZ,21,MA,0,,,,,,,,,18,F,1,2105302,IMPERATRIZ,21,MA,1,2013,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2105302,IMPERATRIZ,21,MA,1,1,1,1,200,196,203,207,566.5,578.7,550.7,400.9,DAEBDECAEECAADEDBEDCCEEBDDBAEDEEBDAABDADDEDED,ACECADEBAAEBBDAAABBCCEECEABEBAEDDACCDBAEAADEC,BEDBCBBDCDCDEBCEDDEEEEBADDCEEECAABBDEAADBEABC,CBDCBBBCCCDECDAECBADDCCDBDABCDECCDDBCCCDBADCD,1,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,120,120,120,140,120,620,D,D,J,4,A,A,D,D,D,A,B,A,B,A,A,C,A,D,A,D,C,C,5,5,,5,5,4,0,B,,,B,,,A,A,B,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000000039,2014,3545803,SANTA BARBARA D OESTE,35,SP,0,,,,,,,,,25,F,1,3545803,SANTA BARBARA D OESTE,35,SP,1,2006,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3545803,SANTA BARBARA D OESTE,35,SP,1,1,1,1,200,196,205,209,569,632.7,570.1,492.6,DAEACBEAAEDDCCEDECACDECEABBCEBEBBDDCBDAABBDBA,AECEAABBDAEBABEDACBCCAECBDBEBEBABBDDCCEABADEC,BDEAABDBCDADDDABBEBCDBDABDEBADDACAADEBCBEBAAA,EBBAECACECBCEBEABBEBBEDEECACDBBDBEDACEBABCEEA,0,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,160,200,180,180,160,880,B,B,G,4,D,B,A,D,A,B,B,A,A,D,A,C,A,A,A,D,A,A,5,0,,5,3,5,0,B,A,A,B,A,A,A,A,B,B,14,E,3,0,5,3,5,B,B,A,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000040,2014,2611606,RECIFE,26,PE,0,,,,,,,,,20,F,1,2611606,RECIFE,26,PE,1,2012,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2611606,RECIFE,26,PE,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,0,,,,,6,0,0,0,0,0,0,E,G,H,4,A,B,C,B,B,A,D,D,A,A,A,B,A,A,D,D,B,B,4,5,,5,4,0,2,B,A,C,B,A,C,B,A,B,B,19,A,2,4,5,5,4,A,B,A,A,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000041,2014,3106705,BETIM,31,MG,0,,,,,,,,,23,M,1,3106705,BETIM,31,MG,1,2009,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3106705,BETIM,31,MG,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,0,,,,,6,0,0,0,0,0,0,F,E,C,6,D,B,B,A,A,D,D,A,A,D,A,A,A,D,D,D,B,B,0,0,,0,0,5,0,B,A,B,B,A,B,B,B,B,A,17,E,5,5,2,4,5,B,B,A,A,B,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000042,2014,3534401,OSASCO,35,SP,0,,,,,,,,,26,M,1,3534401,OSASCO,35,SP,1,2005,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3534401,OSASCO,35,SP,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,C,B,C,5,E,B,B,A,A,A,A,A,A,D,A,C,A,A,A,D,A,B,4,4,,5,5,5,5,B,A,A,B,A,A,A,A,A,A,18,E,5,5,5,5,3,A,B,B,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000043,2014,2704302,MACEIO,27,AL,0,,,,,,,,,37,M,1,2704302,MACEIO,27,AL,1,2004,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2704302,MACEIO,27,AL,1,1,1,1,202,198,203,207,527.9,590.6,487.8,434.2,DADADEEACEBDEABECAEEAACBACDDEECACADBCAEBDACCA,AADBAACCCAEBEDCBEBDACEBECBCEAABECBBCACECBAACE,BEDBABCBEDDAEBBCADDBCCBAEBACEBADDBDBCAEDBEBBD,DCCECABAAACEDDBEBAEACBCDBBBBDCACDACABBCEEAEBD,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,80,60,60,80,20,300,B,B,D,4,A,B,B,A,A,A,A,D,A,D,D,A,A,A,D,D,A,A,5,1,,5,5,5,5,D,B,A,B,A,A,A,A,A,A,18,E,5,5,5,5,5,A,A,B,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000044,2014,2913606,ILHEUS,29,BA,0,,,,,,,,,36,F,1,2913606,ILHEUS,29,BA,1,2004,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2913606,ILHEUS,29,BA,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,G,E,A,4,D,B,A,A,D,D,D,D,A,D,D,A,D,D,D,D,A,B,5,5,,5,0,5,0,A,A,D,B,A,D,A,B,B,B,18,B,5,5,5,5,0,A,B,A,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
